title,budget,vote_count,revenue
Saving General Yang,20000000.0,44.0,0.0
Exit Humanity,300000.0,32.0,0.0
Hard to Be a God,7000000.0,41.0,1310673.0
Kill the Messenger,5000000.0,359.0,2450846.0
Village People,1059300.0,2.0,0.0
Jingle All the Way 2,5000000.0,11.0,0.0
The Face of Love,4000000.0,43.0,350006.0
The Hobbit: The Battle of the Five Armies,250000000.0,4884.0,956019788.0
Selma,20000000.0,835.0,66787908.0
Unbroken,65000000.0,1437.0,163442937.0
White Mischief,5300000.0,16.0,0.0
Fat Pizza,400000.0,10.0,7888102.0
House of the Dead 2,6000000.0,29.0,0.0
The Beales of Grey Gardens,400000.0,10.0,0.0
Closer to the Moon,9000000.0,13.0,0.0
Free the Nipple,937000.0,14.0,0.0
Khumba,20000000.0,74.0,27187375.0
A Girl Walks Home Alone at Night,1000000.0,258.0,395000.0
1987,4000000.0,6.0,0.0
Mommy,4900000.0,734.0,3494070.0
A Most Violent Year,20000000.0,550.0,12007070.0
Wild,15000000.0,961.0,52501541.0
The Curse of King Tut's Tomb,14000000.0,12.0,0.0
Titanic,13000000.0,45.0,0.0
Redirected,2700000.0,162.0,0.0
Big Eyes,10000000.0,1236.0,28883511.0
Into the Woods,50000000.0,1688.0,212902372.0
The Interview,44000000.0,2340.0,12342632.0
Kingsman: The Secret Service,81000000.0,6069.0,414351546.0
Night at the Museum: Secret of the Tomb,127000000.0,1893.0,349424282.0
Presidentintekijät,200000.0,0.0,0.0
With Love... from the Age of Reason,8000000.0,34.0,0.0
Second Skin,3.0,6.0,0.0
Madea's Big Happy Family,25000000.0,51.0,53213633.0
Blast,700000.0,7.0,0.0
Seventh Son,95000000.0,980.0,114178613.0
Gloss,2500000.0,6.0,4684165.0
Myn Bala: Warriors of the Steppe,10.0,5.0,0.0
Piranhaconda,1000000.0,16.0,0.0
Corner Gas: The Movie,8500000.0,17.0,0.0
Fighting Mad,600000.0,3.0,0.0
Let's Kill Ward's Wife,5000000.0,76.0,0.0
Force of Execution,10000000.0,34.0,0.0
Ask Me Anything,950000.0,158.0,0.0
Fishtales,14000000.0,2.0,9216.0
The Swedish Moment,495000.0,1.0,0.0
Raspberry Boat Refugee,3200000.0,4.0,0.0
Annie,65000000.0,472.0,133821816.0
PK,13000000.0,262.0,120000000.0
Foodfight!,65000000.0,28.0,73706.0
Forever Lulu,20000000.0,6.0,0.0
Now You Know,380000.0,5.0,0.0
Drishyam,750000.0,23.0,12000000.0
Moon Man,12000.0,9.0,0.0
Foreign Exchange,1000000.0,6.0,0.0
FrackNation,150000.0,7.0,0.0
Louis Cyr : The Strongest Man in the World,8500000.0,10.0,0.0
The Invisible Boy,8000000.0,170.0,0.0
Chappie,49000000.0,3124.0,104399548.0
Gimme Shelter,7500000.0,90.0,1359910.0
Girls Gone Dead,500000.0,14.0,0.0
Go for It!,2450000.0,5.0,0.0
Savannah,5000000.0,7.0,0.0
Taken 3,48000000.0,2225.0,325771424.0
Blackhat,70000000.0,842.0,17752940.0
Terminator Genisys,155000000.0,3677.0,440603537.0
The Woman in Black 2: Angel of Death,1000000.0,389.0,26501323.0
Bloodsuckers,1700000.0,11.0,0.0
Poolside,400.0,2.0,0.0
Posti in piedi in paradiso,10495000.0,44.0,0.0
Forbidden Kingdom,26000000.0,71.0,34592118.0
A Patriotic Man,2300000.0,2.0,0.0
Justin Bieber: Never Say Never,13000000.0,156.0,98441954.0
Shriek If You Know What I Did Last Friday the Thirteenth,5000000.0,70.0,0.0
Highlander V: The Source,13000000.0,53.0,0.0
Seed,10000000.0,28.0,0.0
Nurse 3-D,10.0,120.0,10000000.0
The Fox & the Child,13000000.0,82.0,0.0
"Tad, the Lost Explorer",10500000.0,136.0,23000000.0
Tactical Force,8400000.0,37.0,0.0
The Duke of Burgundy,1000000.0,99.0,0.0
Peeples,15.0,26.0,0.0
F,1300000.0,32.0,0.0
Nothing Left to Fear,3000000.0,59.0,1675381.0
Gun,10000000.0,32.0,0.0
The Reunion,6000000.0,32.0,0.0
It Follows,2000000.0,1894.0,14674076.0
Unit 7,3500000.0,43.0,0.0
Maattrraan,11340000.0,7.0,0.0
The Tattooist,3000000.0,20.0,0.0
No Man's Land: The Rise of Reeker,2000000.0,27.0,0.0
Sometimes They Come Back... Again,3000000.0,28.0,0.0
Highway to Hell,9000000.0,19.0,26055.0
U.F.O.,2500000.0,47.0,0.0
The Berlin File,9000000.0,56.0,48965210.0
Happy New Year,25000000.0,70.0,0.0
Jack the Giant Killer,50000.0,27.0,0.0
Elvis and Me,8000000.0,2.0,0.0
Tim,600000.0,17.0,809000.0
Wrong Side of Town,1500000.0,14.0,0.0
Killer Movie,2000000.0,17.0,0.0
No Thanks,1600000.0,2.0,0.0
Knockout,9000000.0,17.0,0.0
Trapped in the Closet: Chapters 23-33,750000.0,4.0,0.0
Urban Explorer,3000000.0,28.0,0.0
Sacrifice,6800000.0,18.0,0.0
Espacio interior,2500000.0,2.0,0.0
Made in Romania,2000000.0,2.0,0.0
The Kill Hole,300000.0,4.0,0.0
Princess and the Pony,17000.0,5.0,0.0
Psych:9,5000000.0,18.0,0.0
The Haunting Hour: Don't Think About It,3000000.0,22.0,0.0
The Gene Generation,2500000.0,33.0,0.0
On the Inside,4000000.0,16.0,0.0
Solomon and Sheba,5000000.0,8.0,12200000.0
The Heavy,4500000.0,20.0,0.0
Ground Control,500000.0,18.0,0.0
Ritual,200000.0,35.0,0.0
Tooth Fairy 2,5000000.0,38.0,0.0
The Philly Kid,5000000.0,18.0,0.0
Merlin's Apprentice,12000000.0,10.0,0.0
Wild Cherry,3500000.0,16.0,0.0
Shock,375000.0,11.0,0.0
La Mission,2000000.0,12.0,0.0
Without Men,4.0,8.0,0.0
Peter and Vandy,500000.0,8.0,11276.0
Wicked Blood,3500000.0,37.0,0.0
"Little Fish, Strange Pond",485000.0,4.0,0.0
Air Buddies,9000000.0,50.0,0.0
Warlock III: The End of Innocence,2000000.0,15.0,0.0
The Lost Tribe,1000000.0,12.0,0.0
Miracle Dogs Too,600000.0,2.0,0.0
Wild Orchids,322000.0,3.0,0.0
The Moon and Sixpence,401000.0,3.0,0.0
The Little Rascals Save the Day,8000000.0,25.0,0.0
Night of Dark Shadows,900000.0,4.0,0.0
Mostly Ghostly,3600000.0,10.0,0.0
The Thirteen Assassins,6.0,8.0,0.0
Stick,22000000.0,17.0,0.0
Kandahar,7000000.0,12.0,15172408.0
Intermedio,1000000.0,4.0,0.0
Torrente 5: Operación Eurovegas,9272437.0,69.0,11672363.0
Mad Max: Fury Road,150000000.0,9629.0,378858340.0
Insidious: Chapter 3,10000000.0,1005.0,104303851.0
Star Wars: The Force Awakens,245000000.0,7993.0,2068223624.0
Ben-Hur,100000000.0,642.0,94061311.0
Warcraft,160000000.0,2325.0,433677183.0
Avengers: Age of Ultron,280000000.0,6908.0,1405403694.0
Pirates of the Caribbean: Dead Men Tell No Tales,230000000.0,2814.0,794191988.0
Ant-Man,130000000.0,6029.0,519311965.0
Fantastic Four,120000000.0,2322.0,167977596.0
Deadpool,58000000.0,11444.0,783112979.0
Guardians of the Galaxy Vol. 2,200000000.0,4858.0,863416141.0
Captain America: Civil War,250000000.0,7462.0,1153304495.0
Doctor Strange,165000000.0,5880.0,677718395.0
X-Men: Apocalypse,178000000.0,4831.0,543934787.0
Elsa & Fred,10000000.0,31.0,0.0
The Identical,12000000.0,14.0,0.0
Sankofa,1000000.0,5.0,2691899.0
Return of Sabata,245000.0,11.0,0.0
The Phantom of the Opera,10000000.0,3.0,0.0
Jealousy,4000000.0,17.0,0.0
Rites of Passage,2500000.0,16.0,0.0
Knife Fight,7000000.0,13.0,0.0
Legendary: Tomb of the Dragon,12000000.0,22.0,0.0
Rain Fall,7000000.0,6.0,0.0
My Way,27563396.0,85.0,29193330.0
Sisters,60000.0,18.0,0.0
Roma,2763806.0,4.0,0.0
The Derby Stallion,750000.0,11.0,4000000.0
The Christmas Party,3000000.0,6.0,0.0
In the Name of the King III,3500000.0,19.0,0.0
Hold Your Man,260000.0,5.0,0.0
Hayride,60000.0,6.0,0.0
Scared To Death,74000.0,1.0,0.0
Quiet Flows The Don,2000000.0,5.0,0.0
The Corpse Grinders,47000.0,6.0,0.0
The Bowery,421496.0,3.0,0.0
The Happy Elf,53000000.0,1.0,0.0
Cake,7000000.0,371.0,2360281.0
The Grind,1200000.0,1.0,0.0
Switch,2400000.0,3.0,0.0
SeaFood,2219684.0,19.0,0.0
The Snow Queen,7000000.0,47.0,12400000.0
Hard Contract,4000000.0,3.0,1750000.0
Skeleton Key 2: 667 Neighbor of the Beast,5000.0,4.0,0.0
Hansel and Gretel,116000.0,5.0,0.0
The Last Flight,24000000.0,21.0,0.0
Hollidaysburg,600000.0,9.0,0.0
The Front,5000000.0,9.0,0.0
House of Usher,1000000.0,8.0,0.0
The Hypnotic Eye,365000.0,7.0,0.0
The Lightkeepers,4500000.0,7.0,0.0
Absolute Deception,5000000.0,19.0,0.0
The Gambler,25000000.0,550.0,39171130.0
Justice League: Throne of Atlantis,3500000.0,222.0,0.0
The Dolphin: Story of a Dreamer,3000000.0,0.0,0.0
Spanish Judges,3500000.0,2.0,0.0
Underwater!,3500000.0,6.0,0.0
The Matchmaker,2150000.0,8.0,0.0
The Hessen Affair,20000000.0,4.0,0.0
Touching Home,2000000.0,4.0,0.0
Sweeney!,209595.0,5.0,0.0
Winnie Mandela,15000000.0,5.0,0.0
Snow White: A Deadly Summer,1000000.0,11.0,0.0
Medium Raw,1000000.0,7.0,0.0
Silent Partner,3600000.0,4.0,0.0
Three Can Play That Game,1000000.0,4.0,0.0
The Black Pimpernel,5000000.0,4.0,0.0
Parrish,1500000.0,3.0,4200000.0
The Inheritance,500000.0,8.0,0.0
The Legend of Bloody Mary,1000000.0,5.0,0.0
Lost Signal,2000000.0,9.0,0.0
Slap Shot 3: The Junior League,4500000.0,7.0,0.0
He Who Dares,1000000.0,13.0,0.0
Tasting Menu,3780000.0,1.0,0.0
The Amazing Catfish,1300000.0,17.0,0.0
Mortdecai,60000000.0,1078.0,30418560.0
Fifty Shades of Grey,40000000.0,3350.0,571006128.0
Within the Woods,1600.0,15.0,0.0
The Cat's Out,11087.0,2.0,0.0
The Black Cat,176000.0,5.0,0.0
Latitudes,670.0,4.0,0.0
The Shadow Men,2000000.0,4.0,0.0
Wolves,18000000.0,82.0,0.0
The Woodcarver,3000000.0,0.0,0.0
Apostle Peter and the Last Supper,750000.0,7.0,0.0
American Heist,10000000.0,160.0,0.0
The Good Son,560000.0,2.0,0.0
Miraculum,4600000.0,11.0,0.0
The Pacific,120000000.0,318.0,0.0
7 Days in Havana,3800000.0,23.0,0.0
The DUFF,8500000.0,1372.0,43528634.0
Dark Dungeons,1000.0,1.0,0.0
Anotherworld,40000.0,1.0,0.0
Of Horses and Men,10.0,26.0,11.0
The Fox and the Hound 2,24000000.0,115.0,0.0
Land,415000.0,2.0,0.0
Bells from the Deep,517000.0,9.0,0.0
Line of Sight,100000.0,2.0,0.0
Dream Team 1935,2620000.0,0.0,0.0
Defenders of Riga,3550000.0,3.0,0.0
The Killing Jar,400000.0,18.0,0.0
Project Almanac,12000000.0,953.0,32248241.0
Brooklyn,11000000.0,1235.0,62076141.0
A Walk in the Woods,8000000.0,266.0,35991087.0
99 Homes,8000000.0,240.0,1411927.0
Aloft,8000000.0,41.0,53086.0
The Bronze,3500000.0,112.0,615816.0
The D Train,447524.0,79.0,771317.0
The Diary of a Teenage Girl,2000000.0,286.0,1477002.0
Dope,700000.0,698.0,17986781.0
The Veil of Twilight,1131974.0,3.0,0.0
Suing The Devil,97.0,15.0,0.0
Miss Julie,5500000.0,46.0,5000000.0
Evilenko,9700000.0,27.0,0.0
Foreign Body,1500000.0,2.0,0.0
The Loft,14000000.0,500.0,10076790.0
Vice,10000000.0,245.0,0.0
Lost River,2000000.0,228.0,45431.0
Fear Clinic,1.0,42.0,0.0
Battletruck,1000000.0,5.0,3000000.0
Italiano medio,1816720.0,142.0,4541800.0
Calculator,2200000.0,38.0,0.0
Reach Me,5000000.0,32.0,0.0
What the Day Owes the Night,17.0,48.0,0.0
Project Viper,500000.0,2.0,0.0
Hardwired,5000000.0,31.0,0.0
Adjust Your Tracking: The Untold Story of the VHS Collector,5000.0,9.0,0.0
Loose Screws,945000.0,14.0,0.0
The Glory Brigade,850000.0,1.0,0.0
Love Is My Profession,750000.0,10.0,0.0
The Hateful Eight,44000000.0,4405.0,155760117.0
Wild Card,30000000.0,665.0,0.0
Valley of Flowers,6000000.0,5.0,0.0
Paper Towns,12000000.0,1997.0,85512300.0
The Wedding Ringer,23000000.0,632.0,79799880.0
Absence of the Good,17.0,3.0,0.0
Hits,1000000.0,23.0,0.0
The Master Plan,3500000.0,16.0,0.0
The Boy Next Door,4000000.0,1034.0,52425855.0
Hearty Paws,2.0,1.0,0.0
Cloud 9,98.0,11.0,0.0
The Only Ones,1490000.0,3.0,0.0
Home Sweet Hell,3000000.0,187.0,0.0
The Dark Valley,6350000.0,113.0,0.0
Crimson Peak,55000000.0,1494.0,74679822.0
Anbe Sivam,1700000.0,8.0,0.0
Heckler,250000.0,19.0,0.0
Hollywood between Paranoia and Sci-Fi. The Power of Myth,118399.0,0.0,0.0
"Honey, We Shrunk Ourselves",7000000.0,142.0,0.0
Hot Tub Time Machine 2,14000000.0,360.0,12314651.0
The Stone Council,22000000.0,9.0,0.0
Lascars,12500000.0,55.0,0.0
How to Fall in Love,4000000.0,20.0,0.0
Out of Nature,950000.0,9.0,0.0
Superfast!,20000000.0,94.0,0.0
Fort Saganne,6000000.0,7.0,0.0
A Gun For Jennifer,500000.0,3.0,0.0
Sexual Predator,1000000.0,8.0,0.0
Hansel and Gretel Get Baked,4500000.0,68.0,0.0
Focus,50100000.0,2588.0,153962963.0
The SpongeBob Movie: Sponge Out of Water,74000000.0,733.0,311594032.0
Demonic,3000000.0,153.0,3387000.0
In God We Teach,500000.0,1.0,0.0
Foon,1645885.0,3.0,0.0
The Second Best Exotic Marigold Hotel,10000000.0,277.0,85978266.0
Piggy,900000.0,16.0,0.0
Vuonna 85,1600000.0,4.0,0.0
Tracers,11000000.0,437.0,593683.0
Wolf Totem,38000000.0,137.0,123205624.0
The Lazarus Effect,3300000.0,517.0,64110728.0
Unfinished Business,35000000.0,322.0,14431253.0
Gods,2000000.0,38.0,0.0
The Connection,26000000.0,259.0,0.0
Soulless,2800000.0,25.0,13218980.0
Arc,650000.0,4.0,0.0
Raanjhanaa,6400000.0,34.0,18000000.0
Bikes vs Cars,90.0,3.0,0.0
The Impossible Voyage,7500.0,32.0,0.0
To Write Love on Her Arms,3400000.0,48.0,0.0
Run All Night,50000000.0,1169.0,71561644.0
Stand by Me Doraemon,35000000.0,103.0,83061158.0
Found,8000.0,43.0,0.0
Road Hard,1500000.0,8.0,0.0
Cinderella,95000000.0,2426.0,543514353.0
Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,750000.0,1.0,0.0
The Hollow,900000.0,10.0,0.0
Don't Let Him In,1150000.0,22.0,0.0
Dyke Hard,30000.0,2.0,0.0
Grizzly,750000.0,26.0,0.0
Silent Sonata,2000000.0,2.0,0.0
Wolfsburg,3510000.0,8.0,0.0
Who Saw Her Die?,1000000.0,9.0,0.0
8 Minutes Idle,400000.0,7.0,0.0
Mega Piranha,3000000.0,52.0,0.0
Poltergeist,35000000.0,924.0,95437994.0
Pan,150000000.0,979.0,128388320.0
While We're Young,10000000.0,387.0,7587485.0
Suite Française,15000000.0,284.0,9104716.0
Insurgent,110000000.0,3921.0,295238201.0
Big Game,8500000.0,387.0,7500000.0
La vérité si je mens !,4000000.0,98.0,29456000.0
Home,135000000.0,1539.0,368871007.0
Something Wicked,3000000.0,16.0,0.0
Midnight Special,18000000.0,705.0,6212282.0
The Gunman,40000000.0,397.0,13644292.0
Escobar: Paradise Lost,17000000.0,281.0,3758328.0
Face-Off,600.0,3.0,0.0
Furious 7,190000000.0,4253.0,1506249360.0
Unfriended,1000000.0,1092.0,62882090.0
Bolero,7000000.0,23.0,8914881.0
Julie Darling,2000000.0,2.0,0.0
Beat the Drum,2000000.0,5.0,0.0
Child 44,50000000.0,565.0,3324330.0
Legend No. 17,7720000.0,31.0,0.0
Get Hard,40000000.0,961.0,111811453.0
Hellgate,5000000.0,10.0,0.0
20 Years After,1000000.0,20.0,0.0
Cinderella III: A Twist in Time,8000000.0,244.0,0.0
Hui Buh,10000000.0,48.0,0.0
Saving Santa,7500000.0,30.0,0.0
Night of the Living Dorks,4410000.0,19.0,0.0
A Second Chance,4700000.0,42.0,0.0
App,2000000.0,29.0,0.0
What Men Talk About,1950000.0,46.0,12005838.0
Kung Fu Jungle,25000000.0,117.0,129115.0
The Odd Angry Shot,600000.0,6.0,0.0
Deep Space,1500000.0,4.0,0.0
Shadowheart,10000000.0,3.0,0.0
The Rig,3000000.0,31.0,0.0
The Unknown Cyclist,2000000.0,1.0,0.0
Walter,700000.0,26.0,0.0
Kristy,6900000.0,115.0,0.0
The Humbling,2000000.0,39.0,0.0
Running Hot,500000.0,2.0,0.0
Infinitely Polar Bear,6700000.0,135.0,1430655.0
Woman in Gold,11000000.0,454.0,61619773.0
Sole Survivor,350000.0,7.0,0.0
"Ryaba, My Chicken",2700000.0,3.0,4635143.0
Samba,20000000.0,393.0,151530.0
Cut Bank,5000000.0,93.0,0.0
Space Dogs,25000000.0,10.0,6500000.0
"Guten Tag, Ramón",4000000.0,18.0,0.0
One Dark Night,978000.0,21.0,0.0
Borderline,8500000.0,6.0,0.0
Tomorrowland,190000000.0,2904.0,209154322.0
Saippuaprinssi,1300000.0,0.0,0.0
Long Live Freedom,5000000.0,42.0,48125.0
Far from Men,7700000.0,43.0,0.0
Premutos: Lord of the Living Dead,150000.0,9.0,0.0
Paul Blart: Mall Cop 2,38000000.0,576.0,107597242.0
The Bitter Buddha,250000.0,5.0,0.0
Parts Per Billion,500000.0,27.0,15000000.0
Alléluia,3673315.0,24.0,0.0
Muffin Top: A Love Story,1100000.0,6.0,0.0
Spiders,7000000.0,39.0,0.0
Space Dogs 2,6000000.0,3.0,0.0
Outcast,25000000.0,140.0,0.0
The Admiral: Roaring Currents,9500000.0,62.0,112156811.0
The Marine 4: Moving Target,1950000.0,49.0,0.0
The Longest Ride,34000000.0,1083.0,63013281.0
Table For Five,8000000.0,3.0,2439705.0
Antarctica: A Year on Ice,1000000.0,31.0,0.0
The Age of Adaline,25000000.0,2052.0,65663276.0
The Liberator,50000000.0,28.0,0.0
Danny Collins,10000000.0,187.0,10835752.0
Downstream,1000000.0,10.0,0.0
Night Call Nurses,75000.0,1.0,0.0
Grandma,600000.0,143.0,7087452.0
The Unseeable,2000000.0,10.0,0.0
50 to 1,10000000.0,19.0,1064454.0
In the Crosswind,650000.0,14.0,0.0
Barbecue,6000000.0,217.0,14348529.0
Target Earth,100000.0,8.0,0.0
Mother's Day,11000000.0,126.0,0.0
Falling From Grace,3.0,3.0,232.0
The Vagrant,9500000.0,16.0,0.0
San Andreas,110000000.0,3017.0,470490832.0
Gangster Story,75000.0,5.0,0.0
Rose,1365068.0,12.0,0.0
Thunder and the House of Magic,34000000.0,125.0,0.0
A Company Man,3500000.0,52.0,7339398.0
Crowsnest,1200000.0,12.0,0.0
Wrong Turn 6: Last Resort,1200000.0,171.0,0.0
The Bélier Family,11000000.0,789.0,0.0
Hitman: Agent 47,35000000.0,1183.0,81967450.0
Doug Stanhope: Oslo - Burning the Bridge to Nowhere,10000.0,6.0,0.0
One Eyed Girl,1000000.0,11.0,0.0
Jimmy P.,10000000.0,30.0,30283.0
Ricki and the Flash,18000000.0,273.0,41325328.0
100 Degrees Below Zero,500000.0,23.0,0.0
Ethos,500000.0,4.0,0.0
Germ,500000.0,11.0,0.0
Dark Space,750000.0,13.0,0.0
Shuffle,500000.0,14.0,0.0
Piku,5500000.0,44.0,22159216.0
Black Angel,25000.0,7.0,0.0
Reunion,1432960.0,8.0,0.0
Pitch Perfect 2,29000000.0,1997.0,287506194.0
Human Cobras,80000.0,0.0,0.0
Carol,11800000.0,1014.0,40272135.0
The King of Arcades,175000.0,7.0,0.0
Pound of Flesh,7500000.0,64.0,0.0
Strangerland,10000000.0,90.0,17472.0
Reminiscence,500000.0,7.0,0.0
Eyeborgs,3700000.0,26.0,0.0
The Lobster,4000000.0,1340.0,15656193.0
Maggie,4000000.0,604.0,187112.0
"Ilsa, the Tigress of Siberia",237000.0,18.0,0.0
Hot Pursuit,35000000.0,659.0,51680201.0
The Green Inferno,5000000.0,359.0,6833445.0
Starship Rising,3000000.0,14.0,0.0
A Driver for Vera,3300000.0,11.0,2011837.0
Blackbird,475000.0,1.0,0.0
Plus one,336029.0,6.0,927277.0
Radio Day,4000000.0,18.0,0.0
The Martian,108000000.0,7442.0,630161890.0
Kung Fury,630019.0,762.0,0.0
Badlapur,3700000.0,30.0,11480000.0
Youth,13360000.0,625.0,2000000.0
Wake Up Sid,3000000.0,32.0,11000000.0
Lakshya,483719.0,29.0,0.0
Rangeela,2800000.0,12.0,14000000.0
Survivor,20000000.0,407.0,0.0
Sarkar Raj,820000.0,6.0,0.0
Sarkar,1900000.0,17.0,5900000.0
The Redwood Massacre,156660.0,23.0,0.0
Spy,65000000.0,2590.0,235666219.0
Tinker Bell,48000000.0,319.0,0.0
Trainwreck,35000000.0,1193.0,140795793.0
From a Whisper to a Scream,1100000.0,15.0,1400000.0
Sounds of Sand,5000000.0,4.0,0.0
BMX Bandits,980385.0,27.0,0.0
Aloha,37000000.0,704.0,26250020.0
The Battle of Neretva,12000000.0,11.0,0.0
Tutto tutto niente niente,5579750.0,54.0,8927600.0
What a Beautiful Day,6000000.0,281.0,0.0
Pudhupettai,4000000.0,1.0,0.0
Song One,6000000.0,87.0,32251.0
Freerunner,5000000.0,46.0,0.0
The Games Maker,6000000.0,20.0,0.0
Dragon Blade,65000000.0,146.0,121545703.0
Mere Brother Ki Dulhan,5510000.0,19.0,18050000.0
Entourage,30000000.0,502.0,49263404.0
Freedom,14500000.0,9.0,0.0
Ashens and the Quest for the Gamechild,123690.0,14.0,0.0
Paranormal Whacktivity,3600000.0,16.0,0.0
5 Flights Up,6000000.0,92.0,1020921.0
Inside Out,175000000.0,6737.0,857611174.0
Tanu Weds Manu,400000.0,20.0,252000.0
Amusement,6000000.0,70.0,0.0
Metro,13000000.0,60.0,0.0
The Drunk,1000000.0,0.0,0.0
The Hunger Games: Mockingjay - Part 2,160000000.0,4117.0,653428261.0
Max,20000000.0,282.0,43967255.0
Pixels,88000000.0,2564.0,243637091.0
Allegiant,110000000.0,2064.0,179246868.0
Fantastic Beasts and Where to Find Them,180000000.0,5612.0,809342332.0
Pink Narcissus,27000.0,9.0,0.0
K2: Siren of the Himalayas,210.0,4.0,0.0
Madras Cafe,5400000.0,32.0,6500000.0
Chanthaly,5000.0,3.0,0.0
Wendy Wu: Homecoming Warrior,6000000.0,78.0,0.0
Aachi and Ssipak,3500000.0,14.0,0.0
Chicks,200000.0,4.0,0.0
The Secret Life of Pets,75000000.0,3536.0,875457937.0
The Skeleton Dance,5485.0,29.0,0.0
A.C.A.B.: All Cops Are Bastards,5000000.0,163.0,0.0
Evil Behind You,200000.0,0.0,0.0
White Tiger,11000000.0,24.0,7200000.0
Love Lies Bleeding,3000000.0,9.0,0.0
Gabbar Is Back,11000000.0,33.0,41000000.0
Little Boy,20000000.0,190.0,6485961.0
Self/less,26000000.0,1122.0,30523226.0
Criminal,31500000.0,566.0,14708696.0
The Last Witch Hunter,90000000.0,1345.0,146936910.0
Krampus,15000000.0,601.0,61548707.0
Suicide Squad,175000000.0,7717.0,745600054.0
Bluffmaster!,1823152.0,14.0,7133082.0
Shocking Asia,20000.0,3.0,0.0
Independence Day: Resurgence,165000000.0,2550.0,389681935.0
Star Trek Beyond,185000000.0,2636.0,343471816.0
Tunnel Vision,250.0,0.0,0.0
Pizza,240000.0,11.0,2800000.0
Rockstar,10920000.0,45.0,19660000.0
Rabies,500000.0,34.0,0.0
This is Sodom,2745000.0,10.0,5850000.0
The Disappointments Room,15000000.0,144.0,0.0
How Strange to be Named Federico: Scola Narrates Fellini,96.0,7.0,0.0
Jackson County Jail,445000.0,10.0,2300000.0
Labyrinth,20000000.0,16.0,0.0
The Sinking of the Laconia,18550417.0,4.0,0.0
Kaminey,9000000.0,26.0,18130000.0
Company,1500000.0,16.0,6000000.0
Vishwaroopam,17000000.0,25.0,51000000.0
Shootout at Lokhandwala,11000000.0,15.0,12000000.0
Josh,6900000.0,15.0,15000000.0
Dhoom 3,19500000.0,86.0,91000000.0
Dhoom 2,11000000.0,69.0,46396427.0
Never Back Down 2: The Beatdown,3000000.0,138.0,0.0
Ted 2,68000000.0,2524.0,217022588.0
Fortress,5000000.0,14.0,0.0
Minions,74000000.0,4729.0,1156730962.0
Rough Cut,14000000.0,11.0,16656125.0
Milf,500000.0,30.0,0.0
Firestarter 2: Rekindled,10000000.0,23.0,0.0
Stripper Academy,1000000.0,3.0,0.0
Bachelor Party 2: The Last Temptation,6000000.0,12.0,0.0
Double Wedding,104002432.0,16.0,0.0
Return to Sleepaway Camp,4000000.0,23.0,0.0
Ace Ventura Jr: Pet Detective,7500000.0,41.0,0.0
The Cook,210000.0,9.0,0.0
The Good Dinosaur,175000000.0,1782.0,331926147.0
Black Mass,53000000.0,1262.0,98837872.0
Spectre,245000000.0,4552.0,880674609.0
Dracula III: Legacy,3500000.0,24.0,0.0
Cross,2000000.0,13.0,0.0
Noobz,340000.0,21.0,0.0
Boogeyman 2,4500000.0,70.0,0.0
The Wicked,800000.0,37.0,0.0
Red Victoria,5000.0,2.0,0.0
Ferdinand the Bull,66260.0,22.0,0.0
Three Little Pigs,15719.0,75.0,0.0
Mickey's Christmas Carol,3000000.0,167.0,21000000.0
Bulletproof,5000000.0,4.0,807947.0
Steve Jobs,30000000.0,1608.0,34441873.0
Macbeth,15000000.0,497.0,12601706.0
Vacation,31000000.0,1218.0,104384188.0
Turkey Shoot,3200000.0,11.0,0.0
Manglehorn,4000000.0,68.0,143101.0
Hoovey,2.0,10.0,0.0
Search Party,20000000.0,62.0,0.0
The Living,500000.0,17.0,0.0
Extinction: Nature Has Evolved,3400000.0,10.0,0.0
Skin Trade,9000000.0,62.0,0.0
